sub_question_id,primary_question_id,question,sub_question,vec_score,filter_pred
190,190,实名认证多个微信号该如何操作？,怎么取消微保实名认证？,0.7699,True
54092,858,都说了要身份证正反面,要不要身份证照片,0.8319,False
402425,195,帮我停了算了，,那就帮我退吧,0.7607,False
332215,66,不想给你们,愿永远不找你们赔,0.6335,False
134956,290,你们怎么给我加的微保，我都不知道,你这是什么保险。怎么来到我微信里了。,0.6722,True
127044,657,码是多少,你好，我的保单号是多少,0.6199,False
409940,8,怎么理赔。什么程序。,报销程序怎么办理？,0.873,True
166382,50,好的，谢谢！/:@),好的谢谢！/::),0.9876,False
3266,623,提示说解绑联系客服 是什么意思？,你们系统提示暂未开放是什么意思？,0.6595,True
386329,454,我老公的,我给我老公保,0.7501,False
402906,251,怕你们透露出去,你们会泄露个人信息吗,0.6779,False
416712,287,就是百万医疗险,百万医疗保险,0.8862,False
364877,700,我没保为什么你们公司强制性要求人家投保，你们是什么性质！是强盗行为,好的 我就是很奇怪 为什么保险行业不能够在签投保合同前就让投保人出具体检报告呢,0.767,True
423173,46,一年1000元左右,5百多元一年对吗,0.807,False
421777,46,是所有保单费用一共122.70吗？,是一共79元吗,0.7729,True
442280,1133,哦，明白了，,哦，明白了,0.9874,False
214178,894,觉得这个保险没有太大的意义,明白了，那这个保险没什么大用啊,0.8158,True
2107,891,根本花不了那么多吧,实际上哪花的了这么多,0.7529,True
276567,253,真有病能报销吗,假如真有大病真的能效吗？,0.7994,False
420020,46,一个人交多少钱,个人交多少钱,0.9207,True
370550,629,我想咨询一下，个人投百万医疗保险，开发票能开公司的吗？,你好，请问购买百万医疗，可以开具发票吗,0.868,True
1320620580824965122,1320620580824965122,你们真有意思,你们这有问题啊,0.7863,False
381414,749,没有用，不买了,没了！那不买了,0.8209,False
1323468094889017345,1323468092900917249,我是问你一个月扣几次费用啊,我想问一下，这扣费怎么扣的？怎么一个月扣了三次费用？,0.7555,True
188882,329,我都不知道是啥东东,不知道那是啥,0.8028,False
218705,319,个人信息已经填了,投保时，两个人的身份信息都要填写吗？,0.6552,False
20113,421,因为交通肇事者不给赔偿，好几万的药费都是我自己担着啦,那类似的重大疾病昂贵的医药费会代支付吗,0.7598,True
1323451405488672770,1323451405488672770,我不参与微医保！为什么你们要人家强制性参与,我问你为什么我没有买这样的保，你平台为什么乱扣费,0.6991,True
370680,739,我12月份还要进行手术,我还准备做视力矫正手术了,0.7882,False
381660,351,康泰的重大疾病住院津贴100 元一天，嘻高1.8万这是什么,重大疾病住院津贴保证金 100元/日 是什么意思,0.8908,True
227489,464,这个里面包括在外面购药报销吗,那根据医生的处方去外面买的药可以报销吗,0.8898,True
205539,1024,就是这些钱可以报销的对吗,住院都是报销的呗？,0.7873,True
238649,160,好的，尽快给给我解决了。,好的，希望你们能快点把这事解决了,0.7913,False
227498,464,医保之内得药。之外得药给报销吗,生病，超医保范围的药可报吗？,0.8409,True
46277,427,你确定不收费么,你确定没有犹豫期吗？,0.6206,False
416075,638,就是我报案了病还没治疗完可以续保是吧,如果我理赔到了600万还没有痊愈 那我还可以继续续保吗,0.82,True
268800,56,意外险可以帮朋友买吗,请问大病保险可以给朋友买吗,0.8966,True
368294,587,帮我弄一卜,你能帮我操作一下吗？,0.643,False
86631,436,可以按月买吗,可以按月付款吗？,0.9268,True
392246,299,好， 是自动扣的。,哦，不能自动扣款吗,0.8677,False
1323468094301814785,1323468092900917249,扣87是什么费,方才扣了我87元是怎么回事？,0.6721,False
386,386,我买的微医保怎么会说继保不成功,为什么我打开了自动续保却没有续保成功？,0.7999,True
346620,823,还在继续吗？,明年继续可以买吗,0.6432,False
70188,156,你好，刚扫码开不了锁,嗯刚才投保了，点击页面用不了,0.6929,False
56108,619,可是我这问题就是因为这车才引起的吖,比如不是这些病是意外住院呢,0.64,True
269010,863,18000是床位还是营养费,仅医药费还是其他诊疗床位都涵盖,0.7694,True
348166,579,不是发过去了,我不是告知了吗,0.5883,False
381491,749,我要求不参与你们医保好吧！,我不买微保,0.7806,False
298231,244,我是想知道续保的条件,我问的是续保条件,0.879,True
468802,2977,我退保了怎么还显示有保单,为什么我不能退保，我的保单显示待生效？,0.7126,True
144176,627,三五个工作之日就是一个月吧。,一般理赔需要多少工作日,0.6733,True
20976931,20975293,就是这个,这是第一个的啊,0.6748,False
306914,867,就是正常按提示的交保费就可以了是吧,那我按正常程序投保就行了是吗,0.8791,True
268470,56,我们外出劳务，想帮工人买，,不是，我是想帮工人买保险，但是我们的工人流动性强，所以有更换必要,0.8093,True
448377,211,看我退保成工没,我那个退保成功了没有,0.8616,False
276360,253,要是给我，弄不好下个月再扣费。你就看着办吧。嗯。,你们泰康要不是不和微信合作了，我哪里找你们。,0.716,True
402465,195,去哪里退的话？怎么弄呀？有什么事情我也不会弄呀，有什么用？,到时候怎么去退呢？指点一下，只有先了解清楚哈,0.7746,True
325981,625,我看是成工了,刚才说我投保成功了,0.6122,False
381195,722,我要是不提交这些还可以保,那我要是不用医保，就用你们的保险可以吗？,0.6884,True
126995,657,微保在哪里查,在哪儿查保单,0.7708,True
333961,315,然后看不到保单内容,能看到详情，看不到保单,0.8728,True
326012,625,我买几个月啦,投了一个多月了,0.753,False
485419,4003467,你上面说的那个一件我没有领到。,有个快递从武汉发出来的，我都不敢去领,0.711,True
126754,657,我这没有保担号,没发过来保单号,0.7176,False
346418,823,我以为得病了就不可以续保了呢,如果有病后就不可以续保了吗,0.8611,True
276989,2221,刚扫青桔骑行开不了锁,睡不好的危害,0.6464,True
402926,251,个人信息,用户信息如何保密？,0.6719,False
423278,119,为什么人家13块钱一个月我46块钱一个月,为什么我自己是3百多一年，我老婆要8百多一年,0.81,True
1296386934546780161,1296386934546780161,不能泄露吧,会不会泄漏我隐私啊,0.7869,False
249101,849,上个月已经退保了为什么又扣我钱呢,我已经停交了，为什么还扣我的款,0.8304,True
306948,867,你好具体如何投法,请问微保具体怎么参保的呢,0.8327,True
198856,782,点击了没反应,按钮点没反应,0.8683,False
450399,126,可是病检查出来时合同还有两个月就到期了,举个例子:受伤或者疾病住院一个月后发现保险还有7天过期 怎么办？,0.7876,True
454658,59,我又没有卡,你又没什么保单,0.7263,False
401681,195,个人原因,个人原因，退了吧,0.6682,False
20442,421,主要是我没有工作没有钱供呀，/::(,我没钱出医疗费怎么办？,0.7283,True
276190,253,扣我300了，我觉得你们是骗人的,我觉得你们就是骗人的,0.9016,False
402620,195,秦昱宸被保人,朱桃云:陈次豪:两份保单退仃,0.6173,False
462612,298,那就是说这个不放在赔钱的范围内了,是不是这类病就不在保险范围内了,0.731,True
469060,2901,上传照片识别不了,人脸识别采集失败,0.8306,False
189162,329,你们细则让人难理议,保险条款太多，外行人难理解,0.7146,False
86872,436,没有一个月一个月买的选项,一个月一交,0.7249,True
20976471,20975331,在哪里查询赠品服务,赠送的老板驾乘保在哪里看呢？,0.7376,True
287422,921,什么产品啊,啥产品啊,0.9081,False
401649,195,退保上传照片识别不了,无法退保，老是说我上传身份证无效,0.7663,False
362520,579,之前有肺结核，吃药治疗后，现已停药，还可以买医疗和重疾险吗,我母亲有甲亢，但目前已经不用服药了!可以投保这个产品吗？,0.8956,True
456003,285,这个保险除国外在国内是特定的医疗单位才能报销吗？或者是国内公立的三甲医院都可以通保报销医疗费用？二级公立医院和三级公立医院有报销比例吗？,医疗方面就是说，不管哪个小县城，只要它是二级及以上公立医院，就都会报销，是这样吗？,0.8170000000000001,True
172422,501,唉 几个月啊,得买多久啊,0.6703,False
169944,738,我去看牙科可以报不,看牙医能报销吗,0.917,True
43408,623,找不到入口,我没有看到入口呢,0.8581,False
454332,59,保单怎么没有纸质的，到时候怎么联系,你好，请问怎样证明这份电子保单有效呢？有没有纸质保单呀？,0.8474,True
126407,657,保单号在哪块,保单号那在哪里,0.9281,False
67175,1110,试了很多次,申请两次了,0.6884,False
20976841,20973091,查保单交费,如何查询保单交费,0.8527,False
70966,110,你好，什么是免赔额,你好问一下，什么是免赔额,0.8825,True
379006,624,算了今天解下月保,算了  明天再看看,0.6644,False
271460,846,我已经操作为什么不成功,为什么我 这次 投保 没 成功？,0.7397,True
486881,4003456,现在没空啊 送小孩去上学啦,马上要开工了，去上班的话要怎么搞,0.6446,False
188941,329,我把截图给你。我不会做。可能教我一下吗,你帮忙看一下，我看不懂,0.6882,False
1394,1394,钱每月扣着，啥信息都没有,续期保费扣款有信息通知吗？,0.7699,True
367723,2786,我不会截图,我不会弄,0.6828,False
189204,329,是这个不,不是吧？,0.6526,False
183781,294,想请问你，我买的百万医疗险主要报些什么,我想问下这个百万医疗具体都保些什么,0.9028,True
370783,2181,你还需要啥,那你知道啥啊,0.6227,False
448721,265,为什么今天有人打电话我说我的今天到期,我的保险还没有到期。为什扣我款,0.6672,True
192630,497,你好！这个没有开通自动扣款,没有自动扣费啊,0.8579,True
469078,2901,照片上传了，还是不行,为什么说人脸识别失败了,0.7352,False
429113,784,我之前做过甲状腺癌手术可以保险吗,之前做过甲状腺癌手术的可以保吗,0.9863,True
176090,661,立刻办理,不了解能立即投保吗,0.7481,False
442939,174,多少钱买的给我退多少钱,我这是退多少钱,0.8624,True
284198,721,这些保险好像开大货车都不可以买,好像货车司机可以买呀，是吧？,0.8078,True
253199,297,二级和三级有报销比例吗？,二级及以上医院的报销比例是多少,0.8219,True
165003,50,好的，谢谢，我试试,好的谢谢我试试,0.9572,False
56288,619,还有田玉良,还有工伤,0.5799,False
20977091,657,我这个月是不是没续保,我这个保单什么时候缴费,0.6922,False
437540,423,那能保那种,那可以买哪种？,0.846,False
335341,429,你们没有免赔额度的设定对吗,你们没有免赔额度是吗？,0.9122,True
407493,438,300元也可以报？,100元也可以报销吗,0.9071,True
190547,620,自己开车不算意外险,因工作受伤算意外吗,0.8024,True
86394,436,累计什么意思,全额是什么意思,0.787,True
286786,743,你好，分娩可以报销吗,你好，生孩子住院可以报销吗,0.9241,True
122908,804,医疗险跟百万医疗险有什么区别,你们的跟百万医疗险有什么区别？,0.9094,True
189204,329,是这个不,不是吧？,0.6526,False
32449,5,要是我自己会操作的话？我还有必要给你们客服发信息吗？,点这个下载收不到邮件，肯定是技术问题，要我提供那么多信息做什么,0.76,True
271017,584,没有看见 麻烦再发一遍,麻烦你再给我发一遍关闭流程,0.6028,False
18880,659,需要使用 有2个手机号,限制几个手机号微信几个手机号,0.6979,False
397367,185,林春静，%%MTUxNDAwNDc1MDY=&&,张荣春   ZRC33080   13599542822,0.6898,False
52159,289,就问你 我是不是住院,是不是要住院,0.6552,True
164782,50,我需要你的帮助,谢谢你的帮助,0.7133,False
93025,795,我花了七万,我花了1000万,0.6724,False
383517,905,你说够不够,你这叫回答了吗？,0.6038,False
430149,1790,我想说下我可以用之前的手术单去报销吗,你好，我想问下，已经住院了的人，购买百万医疗这次可以报销吗,0.7291,True
401489,195,我的保险资料填错了，已经退保成功了，然后我是又重新买吗,不是，我投保之后我把信息搞错了，我要退保之后再投保,0.8419,True
391549,336,是不是住院赔付,这个是不是住院报销,0.9045,True
43813,623,你帮我看一下开通了没有,我怎么知道开通了没,0.7412,True
383412,905,别说废话,你跟我说一堆废话,0.72,False
326415,625,我现在有一份保单,我现在投保了一个,0.7255,False
397348,185,%%MTUyMjIzMTk3NzA3MDEwNzE1&&田玉良，,何玉贤，440111199104020346，13535036507，,0.6668,False
448303,763,您可以查到吗,看可以查到吗,0.8757,False
276150,253,买保险的时候各种好，现在各种找茬,很多保险都是投保时说啥都好赔，理赔了这也不行那也不行,0.7555,False
20217,421,我的钱周转不开,一般疾病如果资金周转困难呢,0.7519,False
332275,66,那我那1年的费用白交了,那我的保费不都白交了吗,0.8857,False
264438,485,还需要什么,还需要填什么,0.7792,False
298579,813,也就是15000元，10000元不赔，额外的5000可以申请对吗，后面是不是都可以申请了，我看到一年累计1万,普通疾病可以累积计算吗？或者说一年内看病超出1万都报销吗？,0.8434,True
360115,579,这样可以不,这种情况可以吗,0.6613,False
172483,501,我买的这种每年买了用不上都充工了吗？一点福利都没有吗,哦，会像其他哪些保险缴满好多年以后有什么福利这些吗,0.7621,True
367694,2786,您看下这个,你看一下，,0.7445,False
774,774,客服信息为啥保存不了,申请理赔过程中退出页面后，之前填写的信息会保留吗,0.657,True
31399,453,这里有两份,我买两份,0.7898,False
451250,284,不是一次性，而是可以几次治疗累计一说申请对吗？,我的意思是一年之类可以多次理赔吗？当然不是一次事故多次理赔的那种 ,0.8261,True
220455,609,给妈妈保险快65周岁了,我妈妈65岁了,0.8505,True
430857,477,你这个说话的语气。是我错了吗？,你听明白我说的了吗？你是不是ai机器人呀,0.6898,True
320464,901,在照一下身份证反正面就可以了对不,要上传身份证照片吗？,0.7993,True
402658,195,上个月就有人联系我 我说我退保他就那会怎么人工台好像是,我电话给客服说了，让找你们来处理退保的。,0.7987,True
401178,195,您好！我不同意投保，你们微保公司强行的扣99.3元是不对的。我要求你公司返回无理的扣费。,今天自动扣费一百三拾多元，而且以后每月都要扣，所以退保。,0.8068,True
422927,46,不是说每月14元吗,不是每月11元吗？,0.9066,False
450054,461,3到5天就有结果了是不,大概什么时候有结果,0.7783,True
345809,823,我意思是可以接着交吗,‍我想问可以一直‍买吗,0.7785,True
420629,46,怎么56元,怎么是450,0.8141,False
448425,211,退保以后有什么提示没,好的，退保成功有什么提示没,0.8751,True
363840,700,体检是几份？,体检怎么弄,0.8417,False
30675,348,怎么了？,请问好了吗？,0.5966,False
165678,50,好的。谢谢！%%NDIyMjAyMTk1NjA2MTAwODIw&&,[Facepalm][Facepalm][Facepalm][Facepalm][Facepalm]谢谢啦,0.6284,False
20976931,20975293,就是现在交的这个,这是第一个的啊,0.5828,False
412968,728,你这个报销有指定的医院吗,请问这个如果报销有指定医院吗？,0.9045,True
189506,329,不会上传呀,我不懂操作,0.6202,False
320507,226,我不高兴,我非常不满意,0.757,False
60228,9,怎样能报案,怎样报案,0.9088,False
110880,506,就在这月,这都11月了现在交不合适吧,0.563,False
78946,1005,洗牙怎么城市选择没有我这里,那个洗牙，都在哪些城市开展了，石家庄有吗,0.865,True
265143,1042,那蓝色字体写的什么呀？,打斜杠的是啥意思？,0.7422,False
1323451406138789890,1323451405488672770,我没有微保？为什么扣我钱？,我问你为什么我没有买这样的保，你平台为什么乱扣费,0.7802,True
283903,91,你们不能扣出我的费用，太不是东西了,这是保险公司的事情啊，为什么扣我的钱,0.7802,True
433456,184,额，我看看,哦， 我看看,0.9618,False
469343,2487,扣了两次,订单支付时，被扣款了两次,0.7248,False
238649,160,没有啦，尽快把我的问题解决了就行了。,好的，希望你们能快点把这事解决了,0.7644,False
20114,421,我没有钱教保,那我没有那么多钱治疗,0.7071,False
276893,1787,扣了十多块钱,一元一月为什么扣二十多呢,0.667,False
111,111,体检每个城市都有吗,体检券可以在哪些城市使用？,0.7608,True
334534,206,我早上没有付款为什么会生成,为什么钱扣了，显示没有支付,0.7744,True
238983,160,我一会给你图片,好的，我回头发给你,0.7377,False
32467,5,怎样下载微医宝,怎么下载微保？,0.9276,True
189428,329,这个是什么都不知道,我不懂。这是什么,0.7384,False
283903,91,你们不能扣出我的费用，太不是东西了,这是保险公司的事情啊，为什么扣我的钱,0.7802,True
138082,381,扣除丨万元免赔额是在医院花了1万以后才报是吗？,是需要花费到1万以上  除开一万后的才能报销是吧,0.9082,True
432736,545,我要理赔时要的资料太麻烦，别家的保险发有张保险卡直接在医院结算扣款。,我通过网络买 没有保险销售人员 理赔的话把这些单子要上传到网络上吗,0.8342,True
401759,195,我每月要交2百多元钱不够用，而且时说下个月保不保我得同意没想到没有我同意直接把钱给我扣了我要求给我退回来,你好，今天十点半我本人微信自动扣款成功，麻烦给予退款,0.8032,True
320464,901,就是扫要上传身份证对吧,要上传身份证照片吗？,0.8304,False
276911,1787,他说这月只要50的,好像说首月只要一块钱？,0.7309,True
50934,915,那么麻烦,这么麻烦的,0.9174,False
239856,160,好，那我看看。,好，我看看。,0.9513,False
298782,658,不知道讲已经支付成功了,这个是不是已经投保成功了？,0.7048,False
190266,432,我买的56一款，不知道是哪一种。,我想问下我投保的是哪种,0.7090000000000001,True
324406,48,我去上传，不懂再问你！谢谢！,好吧！谢谢，有需要我再联系你,0.8318,False
298749,658,我早上没有支付这个本来待支付的不知道怎么就支付成功了,我刚才投保付款了！不知道有没有付款成功,0.8018,True
367882,2786,你好刚刚你发这个给我,刚刚就打了她让我问你,0.6774,False
469800,925,自动扣费193,怎么自动扣费呀,0.8014,False
307546,867,我要这么搞,应该怎么操作呢,0.753,False
442865,174,反回多少钱，,能退回多少钱啊,0.7806,True
381800,996,之前跟我说续保送洗牙券的,听说购买保险可以有洗牙优惠券的,0.8404,True
236689,723,我本人没耍球,我没交过社保,0.6084,False
464408,298,糖尿病有理培么,糖尿病给报销吗？,0.8668,True
450177,461,还没到账,退款还木有到帐,0.8564,False
381491,749,我不需要微保,我不买微保,0.8083,False
462838,298,这个保险包括胃癌吗？,这个保险不包含宫颈癌吗,0.8991,True
410145,8,如果生病住院怎么报销,如果生病住院了 怎么报销？,0.9667,True
189483,329,那你们为什么不说清楚,你们也没说清楚,0.8167,False
20975881,20975881,请问我以前的但单怎样续费,我的保单已经失效了，我怎么续保？,0.8109999999999999,True
287330,1734,查看了，只有一个体检券,我有投保，怎么没收到赠送体检,0.8561,True
381685,996,没有洗牙的,这里面没有洗牙啊,0.8362,False
127002,657,这每次扣费，我这有没有单号？,我跟你们买的保险，你们没有保单号吗？,0.7729,True
265533,914,我有残疾能微保吗？,我有残疾可以投保吗？,0.9596,True
30137,910,你说话的信息怎么快就没有了呢？,话没说完，你怎么就关了,0.7308,False
176589,661,如果可以我可以保,可以投保我就投,0.7568,False
257943,202,我的保险停了一段时间,我有社保但停了几个月,0.7556,True
101616,183,嗯嗯好的稍后,哦，好的，稍等哈,0.8488,False
200393,804,你好，百万医疗那种合适,百万医疗哪个好？,0.7522,True
265560,914,我二级智力,听力残疾四级,0.6043,False
344367,602,我的眼皮里长了一个脂肪瘤 大夫说得手术拿出来 保险能报吗,也就是说小耳症的人买了微保，以后去做小耳症的手术有报销吗？,0.8368,True
401312,195,我不相信你们了，当时和我说下个月交费得我同意没成想你们直接把钱给我扣去了。我的生活费怎么办,每个月要交的太高了，帮我取消好吗？我都还没输入密码就扣款了,0.7732,True
1323468095732072449,1323468092900917249,怎么一个月扣两次钱啊,知道呀，我就一个保单，一个月怎么扣两次呀,0.7923,False
139304,381,免赔额是不是这一年内1万块钱不保销啊,你说的一万是保险保障起内一年的理解不超过一万不报是吗,0.825,True
247645,389,住院的报销范围有多少种病？不在报销范围的有多少种病呢？,可报销的项目大约是多少种？,0.835,True
239932,160,奥是这样,噢，是这样,0.9563,False
175655,711,你们怎么扣钱的。,你们是如何扣费的,0.8748,False
1323450184028196866,1323450183327748098,怎么每次都扣每个月都够88块钱,为什么每月扣费143元我没搞明白,0.7636,False
91594,509,我是要买。我的意思是我买了一年后，假如我不想买了，我从哪里告诉你们微保我不买了，,交一年管一年，就是说跟着岁数每年再加，如果说今年交了，明年不想交了，到50岁想交在交可以吗，或者说55岁想交在交可以吗,0.7854,True
408606,8,比如说要报的话怎么弄呢,那如果报销要怎么报了？,0.8801,True
30052,910,你们这样有点乱扣钱呢,你们这还是坑人的,0.789,False
276086,253,而且你们这个能不能保障啊！别到时候有病又报销不了,.安全吗？我怕以后看病不报销咋办？,0.8673,True
20974811,253,月交14元不是骗人的吧,不骗人吧,0.8392,False
383495,905,什么意思呢,是什么意思,0.9333,False
86564,436,这个是每年还是每月,交费是每月还是每年,0.8728,True
368702,876,我这个有约定的重大疾病吗？,重大疾病是合同约定的那些吗,0.8039,True
30002,910,你那意思,那你意思就是解释不了,0.6633,False
469926,13003219,但是我怎样找到以前那个呢？,支付页面丢了怎么找回啊？,0.617,True
418106,46,你好我问一下我交了几次费用,你好 我想问一下微医保一年交多少钱,0.6659999999999999,True
702,702,保费到期后用重新填表吗？,这个每年期满了要怎么买？,0.7618,True
326863,625,我迷迷糊糊买的。,不好意思，我完全没看条款，因为信任你们，随便买的,0.5623,False
298757,658,我是不是投保险了啊,我投保了吗？,0.7895,False
189408,329,也没有注意看,刚才买保险的时候有点没看清,0.6245,False
366962,277,你好 我看我保单已经生效了吗,看下我的保险生效没有,0.7873,True
126625,657,比如我现在不买了，从哪里可以看,假如投保了，我在哪里可以看到？,0.8075,True
446132,127,你好，退保的微保账户哪里看,保费给我退单哪里啊,0.8123,True
352304,579,去年的事故，今年还要做二次手术,我的腿今年我的手术，明年还要拆钉子我不能保险把,0.7762,True
325265,443,电话给我吧,可以电话给我吗,0.8861,False
389534,336,意思就是生病都可以报销吗？,也就说生病都会报销对吗,0.9051,True
249091,849,你好，我关闭自动缴费还扣费,自动的关了，怎么又扣费,0.8807,False
457337,242,你们限制到多大年令,买保险的岁数限制到多少,0.8702,True
456329,702,过了三个月怎么扣,一期到了，二期怎样续费,0.7685,True
265196,1042,后四位可以吗,后面划斜杠的 是不确定的意思吗,0.5502,False
402913,251,短信说我保期已经到了。,但是他的保险还未到期,0.7229,True
328113,280,重大疾病支架搭桥算吗？,心脏支架手术属于重疾吗,0.8270000000000001,True
25666,631,你们能查吧？,你们不核对么？,0.7678,False
325024,48,不用了，谢谢你的耐心介绍,暂时没有谢谢你耐心讲解,0.904,False
30078,910,吓死我了，被家人骂,你愁死我了,0.6574,False
20022,421,垫付你们有服务吗,你们有垫付吗,0.8112,True
326377,625,我妈妈的我已经买了,已经买了我和我爱人的,0.8627,False
296430,279,门诊拿药算么,门诊看病拿药也算吗,0.9039,True
214723,441,能否人工电话给我,是否能电话与我,0.8586,False
308858,584,在哪里关闭嘛,在哪里关闭自动续费,0.7177,False
156090,141,必须全部吗,全部赔吗,0.6946,False
276190,253,你们这样感觉有点骗人的,我觉得你们就是骗人的,0.8762,False
270374,584,忘记在哪关了,"
不知道在哪取消是自动缴费",0.6827,False
410801,655,免责条款有那些啊？,免责条款都有哪些呀？,0.9656,True
422403,46,14元起到107元这是什么概念,132起，是什么概念,0.7488,True
20976271,20976271,看不到图片,有图片嘛？,0.7269,False
79405,337,你们公司在重庆有咨询点吗？,在甘肃金昌这边有你们公司的线下网点吗？,0.8525,True
334508,206,【微保】你购买的微医保·医疗险保单%%NjAwMDAwNTEwMTMyMDIw&&0G0210187891433保费已扣款成功。本期扣款28元。可进入微保小程序-我的-保单查看详情。,刚才打电话问了，没有我的保单，银行卡扣了376元钱,0.6126,False
173899,501,亲交保几个月,须投保多长时间,0.8576,False
411525,728,每个医院都可以理赔吗？,所有医院都能报吗？,0.9154,True
420866,46,那意思是我每个月都88块钱,每个月都需要交70多吗,0.7953,False
111102,119,干什么让我一个人买两个保单？都是一样的？,我就想问问孩子同样都是一样的保额，怎么一个扣31.5，一个140.5呢,0.6996,True
332249,66,这样我划得来吗你说,那你说保险有用吗？,0.6911,False
171368,501,我买的哪款癌症微保是买一只保当年，下年不交就不保是吗？,想问一下投保一年是不是只保一年，第二年不交费是不是就没有保障了？,0.8538,True
30147,910,可以，早点这样撒，免得我搞来搞去的,那你们记得整改，朋友圈都无法分享,0.6679,False
420866,46,每个月都交193,每个月都需要交70多吗,0.8234,False
410738,655,你截屏免责条款过来看看，我查不到,免责条款可以贴出来看看嘛,0.8677,True
469745,2789,刚才不是发过去了吗？,我之前不是说过了我的问题，你自己看,0.6455,False
342461,384,那我问问只要住院押金他给垫付吗。,那发生重疾，医院开证明，你们有垫付功能的吗,0.8257,True
435591,853,或者复制发过来看看,能不能发来看下先？,0.728,False
307068,867,是不是需要重新填表？,我这个投保要填什么单子吗？,0.6869,True
171482,501,交几期了,我交多长时间,0.7986,False
435409,853,这不是写着呢吗,这个条款上写明了吗,0.6438,False
443928,288,麻烦你给我，介绍一下我现在买的这个保险的用途,你好，能不能详细得跟我说明一下微保的做作用,0.7826,True
54171,858,现在我身份证不在身边,今天家人，身份证没带,0.8394,False
276886,1787,我以为每个月都一块呢,是每个月都一块钱吗,0.8233,True
270925,584,我主要是办理自动续费。,我不要开启自动扣费功能,0.8591,False
402147,195,我可以不交啦吗？,可以不保了吗？,0.8627,False
39184,703,第一没有钱了,我现在微信没钱,0.6587,False
440293,2681,请问有没有保障期长的呀，怎么都是一年一年的,请问有没有按年缴费的保终身的,0.8394,True
41474,623,怎样开通？,如何开通？,0.9747,True
325592,443,想问一下经理电话,我想要一个咨询电话好说,0.8145,True
345864,823,第二他们也不让我买了！,万一不让续保了呢？,0.7233,True
46428,427,您好，请问百万医疗险续保保单的犹豫期是多长时间,请问我购买的门诊险有没有犹豫期,0.8536,True
111087,119,这次 为什么交两次,我这两份为什么扣费不一样,0.7084,False
307864,867,你发个链接过来不就完了,发个链接地址吧,0.7546,False
412531,728,我想请问下，投这种长期医疗险的话，有没有限定要在什么级别的医院就诊？,再问一下，这款保险对医院有限制吗？是只能在二级以上医院出具的证明才可以对吗,0.8722,True
379091,624,在没有了,在没有问题了,0.9154,False
413638,893,而且这次怎么比以前的钱多？,为啥保费比去年高,0.8213,True
186360,248,搞来搞去的是不是故意的,你老是答非所问 是不是又充满套路的保险,0.7331,False
295315,287,不是百万险种吗,不是百万防癌吗？,0.7757,False
268442,56,你们能不能代我办理？,就是代客户从我手机投保，可以吗？,0.7254,True
144669,819,不是越交越少么,不是投保越早，保费越低吗？,0.7923,True
450177,461,退保的钱没有到账,退款还木有到帐,0.8964,True
418119,46,你意思以后每个月160多？,以后每个月是84块钱是吗？,0.8787,True
412531,728,我想请问下，投这种长期医疗险的话，有没有限定要在什么级别的医院就诊？,再问一下，这款保险对医院有限制吗？是只能在二级以上医院出具的证明才可以对吗,0.8722,True
400933,195,要换个保险么,昨天刚买的，我想换一个险种,0.6876,False
111036,119,原来不到150,之前不是一百多吗？,0.6305,False
448076,734,我现在的报额是多少呢？,你好，保险的保额是多少？,0.7883,True
320520,226,点不了然道是我的问题吗,那就是你们平台的问题了,0.6511,False
172542,501,我交钱管多久,交多久保多久,0.884,True
388661,104,为啥我动手术不给你报销？,动手术取钢板不给报销？,0.7196,True
332487,189,那若是有病了拿什么证据去就医,要是得了什么疾病，到时候出具医院的证明文件？,0.8212,True
437734,550,如果是那种人没了给钱的保险，在你们这能投保吗,你们微保没有返还保费那种保险么,0.7439,True
469343,2487,刚刚扣了一笔费保费,订单支付时，被扣款了两次,0.7145,False
186360,248,就是忽悠人东西，搞这么复杂干嘛？,你老是答非所问 是不是又充满套路的保险,0.7441,False
377908,357,应该是保这个月的,那就是一年只保11月？,0.6828,False
324088,48,我是觉得微保太麻烦 我额外还有其他保险 这个就不需要了,问题是没必要买一样的险种，而且还不能重复报销，就没意义了，以后如有别的险种还是可以考虑，谢谢!,0.848,False
326236,625,已经交了153元了,已经支付保费了,0.7847,False
144324,627,就诊前需要先备案吗？,住院需要提前报备吗？,0.8440000000000001,True
469060,2901,刚刚人脸识别了,人脸识别采集失败,0.7388,False
276904,1787,首交一元,第一个月是扣一块钱,0.8258,False
465807,298,急性结膜炎可以理赔吗,结膜炎可以报销吗？,0.8372,True
419031,46,扣费是50元，陈珍华,我是想问，陈梦婷每个月扣费是多少？,0.6883,False
271802,204,还是就诊完后可直接提交就诊资料,直接打电话给报案吗，材料送去，还是你们来拿,0.7944,True
192625,497,其他还没有扣费,为什么今天没有扣费,0.7404,False
206727,694,那你给我解释下 为什么两个日期是一样的,有这么大的差异是什么原因呢？,0.6991,False
419874,46,按月交一共要388.76,一年交612,0.7103,False
325896,443,你电话多少,你们电话多少,0.96,False
239734,160,我收到的信息都退保成功了,已经退款成功了,0.7756,False
221525,510,医保，一次扣56元,一个月是118元,0.7008,False
276888,1787,我的年令每月交14元可以不可以,每月1元就可以吗？我是80年的,0.6857,True
